Code,Sum of Quantity Shipped,TimePeriod
HELIC,0,2022-11-22 00:00:00
HELIC,0,2022-11-26 00:00:00
HELIC,0,2022-11-27 00:00:00
HELIC,0,2022-11-28 00:00:00
HELIC,0,2022-11-30 00:00:00
HELIC,0,2022-12-04 00:00:00
HELIC,0,2022-12-05 00:00:00
HELIC,0,2022-12-10 00:00:00
HELIC,0,2022-12-11 00:00:00
HELIC,0,2022-12-17 00:00:00
HELIC,0,2022-12-18 00:00:00
HELIC,0,2022-12-19 00:00:00
HELIC,0,2022-12-20 00:00:00
HELIC,0,2022-12-24 00:00:00
HELIC,0,2022-12-25 00:00:00
HELIC,0,2022-12-26 00:00:00
HELIC,0,2022-12-31 00:00:00
HELIC,0,2023-01-01 00:00:00
HELIC,0,2023-01-02 00:00:00
HELIC,0,2023-01-03 00:00:00
HELIC,0,2023-01-04 00:00:00
HELIC,0,2023-01-05 00:00:00
HELIC,0,2023-01-06 00:00:00
HELIC,0,2023-01-08 00:00:00
HELIC,0,2023-01-09 00:00:00
HELIC,0,2023-01-11 00:00:00
HELIC,0,2023-01-13 00:00:00
HELIC,0,2023-01-14 00:00:00
HELIC,0,2023-01-15 00:00:00
HELIC,0,2023-01-16 00:00:00
HELIC,0,2023-01-20 00:00:00
HELIC,0,2023-01-21 00:00:00
HELIC,0,2023-01-22 00:00:00
HELIC,0,2023-01-23 00:00:00
HELIC,0,2023-01-26 00:00:00
HELIC,0,2023-01-27 00:00:00
HELIC,0,2023-01-29 00:00:00
HELIC,246,2023-01-30 00:00:00
HELIC,5402.5,2023-02-03 00:00:00
HELIC,0,2023-02-04 00:00:00
HELIC,0,2023-02-05 00:00:00
HELIC,3627,2023-02-06 00:00:00
HELIC,644,2023-02-09 00:00:00
HELIC,701,2023-02-10 00:00:00
HELIC,0,2023-02-11 00:00:00
HELIC,0,2023-02-12 00:00:00
HELIC,26320,2023-02-13 00:00:00
HELIC,365,2023-02-15 00:00:00
HELIC,17409,2023-02-17 00:00:00
HELIC,0,2023-02-18 00:00:00
HELIC,0,2023-02-19 00:00:00
HELIC,5218.5,2023-02-20 00:00:00
HELIC,349,2023-02-22 00:00:00
HELIC,10029,2023-02-24 00:00:00
HELIC,0,2023-02-25 00:00:00
HELIC,0,2023-02-26 00:00:00
HELIC,1350,2023-02-27 00:00:00
HELIC,303,2023-03-01 00:00:00
HELIC,610,2023-03-03 00:00:00
HELIC,0,2023-03-04 00:00:00
HELIC,0,2023-03-05 00:00:00
HELIC,3584.5,2023-03-06 00:00:00
HELIC,10307,2023-03-08 00:00:00
HELIC,54,2023-03-09 00:00:00
HELIC,3614.5,2023-03-10 00:00:00
HELIC,0,2023-03-11 00:00:00
HELIC,2091.5,2023-03-13 00:00:00
HELIC,3760,2023-03-16 00:00:00
HELIC,0,2023-03-18 00:00:00
HELIC,0,2023-03-19 00:00:00
HELIC,149,2023-03-20 00:00:00
HELIC,0,2023-03-25 00:00:00
HELIC,0,2023-03-26 00:00:00
HELIC,6915.5,2023-03-27 00:00:00
HELIC,0,2023-04-01 00:00:00
HELIC,0,2023-04-02 00:00:00
HELIC,0,2023-04-09 00:00:00
HELIC,816,2023-04-10 00:00:00
HELIC,964.5,2023-04-11 00:00:00
HELIC,0,2023-04-16 00:00:00
HELIC,0,2023-04-22 00:00:00
HELIC,392.5,2023-04-24 00:00:00
HELIC,0,2023-04-29 00:00:00
HELIC,0,2023-04-30 00:00:00
HELIC,0,2023-05-06 00:00:00
HELIC,0,2023-05-07 00:00:00
HELIC,0,2023-05-13 00:00:00
HELIC,0,2023-05-15 00:00:00
HELIC,0,2023-05-20 00:00:00
HELIC,0,2023-05-21 00:00:00
HELIC,0,2023-05-22 00:00:00
HELIC,0,2023-05-29 00:00:00
HELIC,0,2023-06-05 00:00:00
HELIC,0,2023-06-12 00:00:00
HELIO,518179,
HELIO,1432,2022-09-05 00:00:00
HELIO,0,2022-10-02 00:00:00
HELIO,0,2022-10-16 00:00:00
HELIO,0,2022-10-22 00:00:00
HELIO,0,2022-10-23 00:00:00
HELIO,0,2022-10-24 00:00:00
HELIO,0,2022-11-06 00:00:00
HELIO,0,2022-11-13 00:00:00
HELIO,0,2022-11-15 00:00:00
HELIO,0,2022-11-19 00:00:00
HELIO,0,2022-11-21 00:00:00
HELIO,0,2022-11-22 00:00:00
HELIO,0,2022-11-26 00:00:00
HELIO,0,2022-11-30 00:00:00
HELIO,0,2022-12-03 00:00:00
HELIO,0,2022-12-10 00:00:00
HELIO,0,2022-12-11 00:00:00
HELIO,0,2022-12-12 00:00:00
HELIO,0,2022-12-17 00:00:00
HELIO,0,2022-12-18 00:00:00
HELIO,0,2022-12-19 00:00:00
HELIO,0,2022-12-20 00:00:00
HELIO,0,2022-12-24 00:00:00
HELIO,0,2022-12-25 00:00:00
HELIO,0,2022-12-26 00:00:00
HELIO,0,2022-12-31 00:00:00
HELIO,0,2023-01-01 00:00:00
HELIO,0,2023-01-03 00:00:00
HELIO,0,2023-01-05 00:00:00
HELIO,0,2023-01-08 00:00:00
HELIO,0,2023-01-09 00:00:00
HELIO,0,2023-01-14 00:00:00
HELIO,0,2023-01-15 00:00:00
HELIO,0,2023-01-16 00:00:00
HELIO,0,2023-01-21 00:00:00
HELIO,0,2023-01-22 00:00:00
HELIO,0,2023-01-23 00:00:00
HELIO,0,2023-01-29 00:00:00
HELIO,0,2023-01-30 00:00:00
HELIO,0,2023-02-04 00:00:00
HELIO,0,2023-02-05 00:00:00
HELIO,566,2023-02-06 00:00:00
HELIO,0,2023-02-11 00:00:00
HELIO,0,2023-02-12 00:00:00
HELIO,0,2023-02-13 00:00:00
HELIO,0,2023-02-18 00:00:00
HELIO,0,2023-02-19 00:00:00
HELIO,8624,2023-02-20 00:00:00
HELIO,0,2023-02-25 00:00:00
HELIO,0,2023-02-26 00:00:00
HELIO,8988,2023-02-27 00:00:00
HELIO,0,2023-03-04 00:00:00
HELIO,0,2023-03-05 00:00:00
HELIO,1744,2023-03-06 00:00:00
HELIO,0,2023-03-10 00:00:00
HELIO,0,2023-03-11 00:00:00
HELIO,0,2023-03-18 00:00:00
HELIO,0,2023-03-19 00:00:00
HELIO,2595,2023-03-20 00:00:00
HELIO,0,2023-03-25 00:00:00
HELIO,0,2023-03-26 00:00:00
HELIO,0,2023-03-27 00:00:00
HELIO,0,2023-04-01 00:00:00
HELIO,0,2023-04-02 00:00:00
HELIO,0,2023-04-03 00:00:00
HELIO,0,2023-04-09 00:00:00
HELIO,0,2023-04-10 00:00:00
HELIO,0,2023-04-11 00:00:00
HELIO,0,2023-04-16 00:00:00
HELIO,0,2023-04-22 00:00:00
HELIO,0,2023-04-23 00:00:00
HELIO,0,2023-04-29 00:00:00
HELIO,0,2023-04-30 00:00:00
HELIO,0,2023-05-01 00:00:00
HELIO,0,2023-05-06 00:00:00
HELIO,0,2023-05-07 00:00:00
HELIO,0,2023-05-08 00:00:00
HELIO,0,2023-05-13 00:00:00
IMPDB,13814877.5,
IMPDB,1494,2022-06-16 00:00:00
IMPDB,0,2022-06-24 00:00:00
IMPDB,0,2022-06-25 00:00:00
IMPDB,0,2022-06-27 00:00:00
IMPDB,0,2022-07-01 00:00:00
IMPDB,0,2022-07-02 00:00:00
IMPDB,0,2022-07-08 00:00:00
IMPDB,73109,2022-07-11 00:00:00
IMPDB,242667.5,2022-07-14 00:00:00
IMPDB,23739,2022-07-15 00:00:00
IMPDB,0,2022-07-16 00:00:00
IMPDB,1434,2022-07-18 00:00:00
IMPDB,82831,2022-07-22 00:00:00
IMPDB,0,2022-07-23 00:00:00
IMPDB,0,2022-07-26 00:00:00
IMPDB,0,2022-07-27 00:00:00
IMPDB,2826,2022-07-30 00:00:00
IMPDB,0,2022-08-01 00:00:00
IMPDB,0,2022-08-02 00:00:00
IMPDB,0,2022-08-06 00:00:00
IMPDB,24825,2022-08-10 00:00:00
IMPDB,0,2022-08-13 00:00:00
IMPDB,5724,2022-08-15 00:00:00
IMPDB,0,2022-08-16 00:00:00
IMPDB,0,2022-08-19 00:00:00
IMPDB,0,2022-08-20 00:00:00
IMPDB,0,2022-08-22 00:00:00
IMPDB,0,2022-08-27 00:00:00
IMPDB,0,2022-09-02 00:00:00
IMPDB,0,2022-09-05 00:00:00
IMPDB,0,2022-09-09 00:00:00
IMPDB,0,2022-09-11 00:00:00
IMPDB,1735,2022-09-12 00:00:00
IMPDB,0,2022-09-16 00:00:00
IMPDB,0,2022-09-18 00:00:00
IMPDB,0,2022-09-23 00:00:00
IMPDB,0,2022-09-25 00:00:00
IMPDB,2100,2022-09-26 00:00:00
IMPDB,0,2022-09-30 00:00:00
IMPDB,0,2022-10-03 00:00:00
IMPDB,505,2022-10-10 00:00:00
IMPDB,0,2022-10-14 00:00:00
IMPDB,0,2022-10-15 00:00:00
IMPDB,0,2022-10-16 00:00:00
IMPDB,1688,2022-10-17 00:00:00
IMPDB,0,2022-10-18 00:00:00
IMPDB,0,2022-10-20 00:00:00
IMPDB,947,2022-10-24 00:00:00
IMPDB,0,2022-10-26 00:00:00
IMPDB,0,2022-10-29 00:00:00
IMPDB,0,2022-10-31 00:00:00
IMPDB,0,2022-11-01 00:00:00
IMPDB,0,2022-11-06 00:00:00
IMPDB,3353,2022-11-07 00:00:00
IMPDB,0,2022-11-09 00:00:00
IMPDB,0,2022-11-13 00:00:00
IMPDB,1828,2022-11-14 00:00:00
IMPDB,0,2022-11-15 00:00:00
IMPDB,0,2022-11-19 00:00:00
IMPDB,0,2022-11-20 00:00:00
IMPDB,0,2022-11-21 00:00:00
IMPDB,0,2022-11-22 00:00:00
IMPDB,0,2022-11-26 00:00:00
IMPDB,0,2022-11-27 00:00:00
IMPDB,0,2022-11-28 00:00:00
IMPDB,0,2022-11-30 00:00:00
IMPDB,0,2022-12-03 00:00:00
IMPDB,0,2022-12-04 00:00:00
IMPDB,12985,2022-12-05 00:00:00
IMPDB,0,2022-12-10 00:00:00
IMPDB,0,2022-12-11 00:00:00
IMPDB,1725,2022-12-12 00:00:00
IMPDB,0,2022-12-17 00:00:00
IMPDB,0,2022-12-18 00:00:00
IMPDB,104,2022-12-19 00:00:00
IMPDB,0,2022-12-20 00:00:00
IMPDB,0,2022-12-24 00:00:00
IMPDB,0,2022-12-25 00:00:00
IMPDB,0,2022-12-26 00:00:00
IMPDB,0,2022-12-27 00:00:00
IMPDB,0,2022-12-28 00:00:00
IMPDB,0,2022-12-31 00:00:00
IMPDB,0,2023-01-01 00:00:00
IMPDB,15226,2023-01-02 00:00:00
IMPDB,0,2023-01-03 00:00:00
IMPDB,0,2023-01-04 00:00:00
IMPDB,0,2023-01-05 00:00:00
IMPDB,0,2023-01-06 00:00:00
IMPDB,0,2023-01-08 00:00:00
IMPDB,2580,2023-01-09 00:00:00
IMPDB,0,2023-01-10 00:00:00
IMPDB,0,2023-01-11 00:00:00
IMPDB,0,2023-01-13 00:00:00
IMPDB,0,2023-01-14 00:00:00
IMPDB,0,2023-01-15 00:00:00
IMPDB,613,2023-01-16 00:00:00
IMPDB,61951,2023-01-17 00:00:00
IMPDB,0,2023-01-18 00:00:00
IMPDB,0,2023-01-20 00:00:00
IMPDB,0,2023-01-21 00:00:00
IMPDB,0,2023-01-22 00:00:00
IMPDB,2024,2023-01-23 00:00:00
IMPDB,0,2023-01-26 00:00:00
IMPDB,0,2023-01-27 00:00:00
IMPDB,0,2023-01-29 00:00:00
IMPDB,302074,2023-01-30 00:00:00
IMPDB,22205,2023-02-01 00:00:00
IMPDB,912,2023-02-03 00:00:00
IMPDB,0,2023-02-04 00:00:00
IMPDB,0,2023-02-05 00:00:00
IMPDB,598133.5,2023-02-06 00:00:00
IMPDB,62010,2023-02-09 00:00:00
IMPDB,0,2023-02-11 00:00:00
IMPDB,0,2023-02-12 00:00:00
IMPDB,962337,2023-02-13 00:00:00
IMPDB,22221,2023-02-15 00:00:00
IMPDB,40503,2023-02-17 00:00:00
IMPDB,0,2023-02-18 00:00:00
IMPDB,0,2023-02-19 00:00:00
IMPDB,407891,2023-02-20 00:00:00
IMPDB,14530,2023-02-22 00:00:00
IMPDB,36659,2023-02-24 00:00:00
IMPDB,0,2023-02-25 00:00:00
IMPDB,0,2023-02-26 00:00:00
IMPDB,214056,2023-02-27 00:00:00
IMPDB,3100,2023-03-01 00:00:00
IMPDB,19080,2023-03-03 00:00:00
IMPDB,0,2023-03-04 00:00:00
IMPDB,0,2023-03-05 00:00:00
IMPDB,147619.5,2023-03-06 00:00:00
IMPDB,0,2023-03-07 00:00:00
IMPDB,31708,2023-03-08 00:00:00
IMPDB,29740,2023-03-09 00:00:00
IMPDB,772,2023-03-10 00:00:00
IMPDB,0,2023-03-11 00:00:00
IMPDB,0,2023-03-12 00:00:00
IMPDB,106418.5,2023-03-13 00:00:00
IMPDB,0,2023-03-14 00:00:00
IMPDB,4567,2023-03-16 00:00:00
IMPDB,0,2023-03-18 00:00:00
IMPDB,0,2023-03-19 00:00:00
IMPDB,147021,2023-03-20 00:00:00
IMPDB,0,2023-03-25 00:00:00
IMPDB,0,2023-03-26 00:00:00
IMPDB,94355.5,2023-03-27 00:00:00
IMPDB,5273,2023-03-31 00:00:00
IMPDB,0,2023-04-01 00:00:00
IMPDB,0,2023-04-02 00:00:00
IMPDB,74821,2023-04-03 00:00:00
IMPDB,0,2023-04-09 00:00:00
IMPDB,84911,2023-04-10 00:00:00
IMPDB,15662,2023-04-11 00:00:00
IMPDB,0,2023-04-16 00:00:00
IMPDB,4682,2023-04-17 00:00:00
IMPDB,0,2023-04-22 00:00:00
IMPDB,0,2023-04-23 00:00:00
IMPDB,33075.5,2023-04-24 00:00:00
IMPDB,0,2023-04-29 00:00:00
IMPDB,0,2023-04-30 00:00:00
IMPDB,1480,2023-05-01 00:00:00
IMPDB,0,2023-05-06 00:00:00
IMPDB,0,2023-05-07 00:00:00
IMPDB,0,2023-05-08 00:00:00
IMPDB,704,2023-05-13 00:00:00
IMPDB,471,2023-05-15 00:00:00
IMPDB,0,2023-05-22 00:00:00
IMPDB,0,2023-05-28 00:00:00
IMPDB,0,2023-06-04 00:00:00
IMPDB,0,2023-06-05 00:00:00
IMPDB,0,2023-06-11 00:00:00
IMPDB,0,2023-06-12 00:00:00
IPOMO,1185904,
IPOMO,150,2022-07-04 00:00:00
IPOMO,0,2022-08-20 00:00:00
IPOMO,0,2022-10-29 00:00:00
IPOMO,0,2022-11-21 00:00:00
IPOMO,0,2022-11-26 00:00:00
IPOMO,0,2022-12-03 00:00:00
IPOMO,0,2022-12-10 00:00:00
IPOMO,0,2022-12-12 00:00:00
IPOMO,0,2022-12-17 00:00:00
IPOMO,0,2022-12-18 00:00:00
IPOMO,0,2022-12-19 00:00:00
IPOMO,0,2022-12-25 00:00:00
IPOMO,0,2023-01-01 00:00:00
IPOMO,0,2023-01-08 00:00:00
IPOMO,0,2023-01-09 00:00:00
IPOMO,0,2023-01-15 00:00:00
IPOMO,0,2023-01-16 00:00:00
IPOMO,0,2023-01-23 00:00:00
IPOMO,3954,2023-01-30 00:00:00
IPOMO,0,2023-02-04 00:00:00
IPOMO,0,2023-02-05 00:00:00
IPOMO,12414,2023-02-06 00:00:00
IPOMO,0,2023-02-11 00:00:00
IPOMO,0,2023-02-12 00:00:00
IPOMO,28523,2023-02-13 00:00:00
IPOMO,0,2023-02-18 00:00:00
IPOMO,11539,2023-02-20 00:00:00
IPOMO,0,2023-02-25 00:00:00
IPOMO,3301,2023-02-27 00:00:00
IPOMO,0,2023-03-04 00:00:00
IPOMO,0,2023-03-05 00:00:00
IPOMO,13299,2023-03-06 00:00:00
IPOMO,0,2023-03-11 00:00:00
IPOMO,0,2023-03-12 00:00:00
IPOMO,3169,2023-03-13 00:00:00
IPOMO,0,2023-03-18 00:00:00
IPOMO,0,2023-03-19 00:00:00
IPOMO,22823,2023-03-20 00:00:00
IPOMO,0,2023-03-25 00:00:00
IPOMO,0,2023-03-26 00:00:00
IPOMO,3030,2023-03-27 00:00:00
IPOMO,0,2023-04-01 00:00:00
IPOMO,0,2023-04-02 00:00:00
IPOMO,10230,2023-04-03 00:00:00
IPOMO,0,2023-04-09 00:00:00
IPOMO,144,2023-04-10 00:00:00
IPOMO,0,2023-04-11 00:00:00
IPOMO,0,2023-04-16 00:00:00
IPOMO,0,2023-04-22 00:00:00
IPOMO,0,2023-04-24 00:00:00
IPOMO,0,2023-04-29 00:00:00
IPOMO,945,2023-05-01 00:00:00
IPOMO,0,2023-05-06 00:00:00
IPOMO,0,2023-05-13 00:00:00
IRESI,652376,
IRESI,0,2022-06-23 00:00:00
IRESI,6,2022-07-14 00:00:00
IRESI,0,2022-07-15 00:00:00
IRESI,0,2022-07-27 00:00:00
IRESI,0,2022-08-01 00:00:00
IRESI,0,2022-08-02 00:00:00
IRESI,0,2022-08-19 00:00:00
IRESI,0,2022-08-22 00:00:00
IRESI,3240,2022-09-07 00:00:00
IRESI,269,2022-09-19 00:00:00
IRESI,0,2022-10-10 00:00:00
IRESI,0,2022-10-17 00:00:00
IRESI,0,2022-10-22 00:00:00
IRESI,0,2022-10-24 00:00:00
IRESI,0,2022-10-29 00:00:00
IRESI,0,2022-10-31 00:00:00
IRESI,0,2022-11-14 00:00:00
IRESI,0,2022-11-19 00:00:00
IRESI,0,2022-11-21 00:00:00
IRESI,0,2022-11-26 00:00:00
IRESI,0,2022-12-03 00:00:00
IRESI,500,2022-12-05 00:00:00
IRESI,0,2022-12-10 00:00:00
IRESI,0,2022-12-11 00:00:00
IRESI,0,2022-12-17 00:00:00
IRESI,0,2022-12-18 00:00:00
IRESI,0,2022-12-19 00:00:00
IRESI,0,2022-12-20 00:00:00
IRESI,0,2022-12-25 00:00:00
IRESI,0,2023-01-01 00:00:00
IRESI,0,2023-01-06 00:00:00
IRESI,0,2023-01-08 00:00:00
IRESI,0,2023-01-09 00:00:00
IRESI,0,2023-01-11 00:00:00
IRESI,0,2023-01-13 00:00:00
IRESI,0,2023-01-15 00:00:00
IRESI,0,2023-01-16 00:00:00
IRESI,0,2023-01-22 00:00:00
IRESI,0,2023-01-23 00:00:00
IRESI,0,2023-01-26 00:00:00
IRESI,0,2023-01-27 00:00:00
IRESI,0,2023-01-29 00:00:00
IRESI,116,2023-01-30 00:00:00
IRESI,14510,2023-02-03 00:00:00
IRESI,0,2023-02-05 00:00:00
IRESI,8519.5,2023-02-06 00:00:00
IRESI,2650,2023-02-09 00:00:00
IRESI,0,2023-02-12 00:00:00
IRESI,19834.5,2023-02-13 00:00:00
IRESI,3891,2023-02-17 00:00:00
IRESI,0,2023-02-19 00:00:00
IRESI,3442,2023-02-20 00:00:00
IRESI,7380,2023-02-22 00:00:00
IRESI,11445,2023-02-24 00:00:00
IRESI,0,2023-02-26 00:00:00
IRESI,25991,2023-02-27 00:00:00
IRESI,731,2023-03-03 00:00:00
IRESI,0,2023-03-05 00:00:00
IRESI,10578,2023-03-06 00:00:00
IRESI,0,2023-03-07 00:00:00
IRESI,4840,2023-03-09 00:00:00
IRESI,0,2023-03-10 00:00:00
IRESI,0,2023-03-11 00:00:00
IRESI,0,2023-03-12 00:00:00
IRESI,12032.5,2023-03-13 00:00:00
IRESI,0,2023-03-14 00:00:00
IRESI,2190,2023-03-16 00:00:00
IRESI,0,2023-03-18 00:00:00
IRESI,0,2023-03-19 00:00:00
IRESI,2402.5,2023-03-20 00:00:00
IRESI,0,2023-03-26 00:00:00
IRESI,2966,2023-03-27 00:00:00
IRESI,2359.5,2023-03-31 00:00:00
IRESI,0,2023-04-02 00:00:00
IRESI,0,2023-04-03 00:00:00
IRESI,0,2023-04-09 00:00:00
IRESI,0,2023-04-16 00:00:00
IRESI,0,2023-04-23 00:00:00
IRESI,0,2023-05-15 00:00:00
LAMIG,848574.5,
LAMIG,487,2022-07-14 00:00:00
LAMIG,0,2022-07-15 00:00:00
LAMIG,0,2022-07-27 00:00:00
LAMIG,0,2022-08-01 00:00:00
LAMIG,0,2022-08-02 00:00:00
LAMIG,0,2022-08-06 00:00:00
LAMIG,0,2022-08-19 00:00:00
LAMIG,0,2022-08-22 00:00:00
LAMIG,5440,2022-09-07 00:00:00
LAMIG,0,2022-10-15 00:00:00
LAMIG,0,2022-10-17 00:00:00
LAMIG,0,2022-10-31 00:00:00
LAMIG,0,2022-11-19 00:00:00
LAMIG,0,2022-11-20 00:00:00
LAMIG,1924,2022-11-21 00:00:00
LAMIG,0,2022-11-22 00:00:00
LAMIG,0,2022-11-26 00:00:00
LAMIG,0,2022-11-28 00:00:00
LAMIG,0,2022-11-30 00:00:00
LAMIG,0,2022-12-02 00:00:00
LAMIG,0,2022-12-03 00:00:00
LAMIG,0,2022-12-04 00:00:00
LAMIG,116470,2022-12-05 00:00:00
LAMIG,0,2022-12-10 00:00:00
LAMIG,0,2022-12-12 00:00:00
LAMIG,0,2022-12-17 00:00:00
LAMIG,0,2022-12-18 00:00:00
LAMIG,0,2022-12-19 00:00:00
LAMIG,0,2022-12-20 00:00:00
LAMIG,0,2022-12-24 00:00:00
LAMIG,0,2022-12-25 00:00:00
LAMIG,0,2022-12-31 00:00:00
LAMIG,0,2023-01-02 00:00:00
LAMIG,0,2023-01-03 00:00:00
LAMIG,0,2023-01-05 00:00:00
LAMIG,0,2023-01-06 00:00:00
LAMIG,0,2023-01-08 00:00:00
LAMIG,0,2023-01-09 00:00:00
LAMIG,0,2023-01-13 00:00:00
LAMIG,0,2023-01-14 00:00:00
LAMIG,0,2023-01-15 00:00:00
LAMIG,0,2023-01-16 00:00:00
LAMIG,0,2023-01-17 00:00:00
LAMIG,0,2023-01-21 00:00:00
LAMIG,0,2023-01-22 00:00:00
LAMIG,0,2023-01-23 00:00:00
LAMIG,0,2023-01-27 00:00:00
LAMIG,0,2023-01-29 00:00:00
LAMIG,7663,2023-01-30 00:00:00
LAMIG,14301,2023-02-01 00:00:00
LAMIG,140,2023-02-03 00:00:00
LAMIG,0,2023-02-04 00:00:00
LAMIG,0,2023-02-05 00:00:00
LAMIG,28464,2023-02-06 00:00:00
LAMIG,0,2023-02-11 00:00:00
LAMIG,0,2023-02-12 00:00:00
LAMIG,674,2023-02-13 00:00:00
LAMIG,43732,2023-02-15 00:00:00
LAMIG,10785,2023-02-17 00:00:00
LAMIG,0,2023-02-18 00:00:00
LAMIG,0,2023-02-19 00:00:00
LAMIG,9263,2023-02-20 00:00:00
LAMIG,3537,2023-02-22 00:00:00
LAMIG,0,2023-02-25 00:00:00
LAMIG,0,2023-02-26 00:00:00
LAMIG,1528.5,2023-02-27 00:00:00
LAMIG,9133,2023-03-01 00:00:00
LAMIG,489,2023-03-03 00:00:00
LAMIG,0,2023-03-04 00:00:00
LAMIG,0,2023-03-05 00:00:00
LAMIG,6886.5,2023-03-06 00:00:00
LAMIG,0,2023-03-07 00:00:00
LAMIG,174,2023-03-08 00:00:00
LAMIG,0,2023-03-10 00:00:00
LAMIG,0,2023-03-11 00:00:00
LAMIG,0,2023-03-12 00:00:00
LAMIG,10056.5,2023-03-13 00:00:00
LAMIG,0,2023-03-14 00:00:00
LAMIG,0,2023-03-18 00:00:00
LAMIG,0,2023-03-19 00:00:00
LAMIG,3598.5,2023-03-20 00:00:00
LAMIG,0,2023-03-25 00:00:00
LAMIG,0,2023-03-26 00:00:00
LAMIG,276,2023-03-27 00:00:00
LAMIG,0,2023-04-01 00:00:00
LAMIG,0,2023-04-02 00:00:00
LAMIG,4608,2023-04-03 00:00:00
LAMIG,0,2023-04-09 00:00:00
LAMIG,0,2023-04-11 00:00:00
LAMIG,0,2023-04-22 00:00:00
LAMIG,0,2023-04-24 00:00:00
LAMIG,0,2023-04-29 00:00:00
LAMIG,0,2023-05-06 00:00:00
LAMIG,0,2023-05-13 00:00:00
LAMIG,0,2023-05-14 00:00:00
LAMIM,284384,
LAMIM,0,2022-06-24 00:00:00
LAMIM,0,2022-08-01 00:00:00
LAMIM,0,2022-08-02 00:00:00
LAMIM,0,2022-08-27 00:00:00
LAMIM,0,2022-09-12 00:00:00
LAMIM,0,2022-10-02 00:00:00
LAMIM,0,2022-10-09 00:00:00
LAMIM,0,2022-11-06 00:00:00
LAMIM,0,2022-11-07 00:00:00
LAMIM,0,2022-11-15 00:00:00
LAMIM,0,2022-11-21 00:00:00
LAMIM,0,2022-11-26 00:00:00
LAMIM,0,2022-12-03 00:00:00
LAMIM,0,2022-12-05 00:00:00
LAMIM,0,2022-12-10 00:00:00
LAMIM,0,2022-12-17 00:00:00
LAMIM,0,2022-12-18 00:00:00
LAMIM,0,2022-12-20 00:00:00
LAMIM,12510,2022-12-25 00:00:00
LAMIM,0,2023-01-01 00:00:00
LAMIM,0,2023-01-02 00:00:00
LAMIM,0,2023-01-04 00:00:00
LAMIM,0,2023-01-08 00:00:00
LAMIM,0,2023-01-09 00:00:00
LAMIM,0,2023-01-15 00:00:00
LAMIM,0,2023-01-16 00:00:00
LAMIM,0,2023-01-17 00:00:00
LAMIM,0,2023-01-22 00:00:00
LAMIM,0,2023-01-23 00:00:00
LAMIM,0,2023-01-27 00:00:00
LAMIM,0,2023-01-29 00:00:00
LAMIM,1356,2023-01-30 00:00:00
LAMIM,489,2023-02-01 00:00:00
LAMIM,262,2023-02-03 00:00:00
LAMIM,0,2023-02-05 00:00:00
LAMIM,5437,2023-02-06 00:00:00
LAMIM,0,2023-02-12 00:00:00
LAMIM,0,2023-02-13 00:00:00
LAMIM,595,2023-02-15 00:00:00
LAMIM,0,2023-02-19 00:00:00
LAMIM,4140,2023-02-20 00:00:00
LAMIM,89,2023-03-06 00:00:00
LAMIM,1407.5,2023-03-13 00:00:00
LAMIM,0,2023-03-14 00:00:00
LAMIM,0,2023-03-19 00:00:00
LAMIM,4296,2023-03-20 00:00:00
LAMIM,0,2023-03-26 00:00:00
LAMIM,312,2023-04-01 00:00:00
LAMIM,0,2023-04-02 00:00:00
LAMIM,0,2023-04-03 00:00:00
LAMIM,0,2023-04-09 00:00:00
LAMIM,0,2023-04-16 00:00:00
LAMIM,0,2023-04-24 00:00:00
LAMIM,0,2023-05-07 00:00:00
LANTA,26037057.3,
LANTA,5328,2022-06-20 00:00:00
LANTA,0,2022-06-21 00:00:00
LANTA,0,2022-06-23 00:00:00
LANTA,0,2022-06-24 00:00:00
LANTA,0,2022-06-25 00:00:00
LANTA,11055,2022-06-27 00:00:00
LANTA,0,2022-07-01 00:00:00
LANTA,0,2022-07-02 00:00:00
LANTA,3768,2022-07-04 00:00:00
LANTA,0,2022-07-06 00:00:00
LANTA,0,2022-07-08 00:00:00
LANTA,0,2022-07-10 00:00:00
LANTA,2987,2022-07-11 00:00:00
LANTA,47357,2022-07-14 00:00:00
LANTA,28963,2022-07-15 00:00:00
LANTA,0,2022-07-16 00:00:00
LANTA,1573,2022-07-18 00:00:00
LANTA,0,2022-07-23 00:00:00
LANTA,6082,2022-07-25 00:00:00
LANTA,0,2022-07-27 00:00:00
LANTA,0,2022-07-30 00:00:00
LANTA,2673,2022-08-01 00:00:00
LANTA,0,2022-08-02 00:00:00
LANTA,0,2022-08-06 00:00:00
LANTA,799,2022-08-08 00:00:00
LANTA,0,2022-08-12 00:00:00
LANTA,0,2022-08-13 00:00:00
LANTA,690,2022-08-15 00:00:00
LANTA,0,2022-08-16 00:00:00
LANTA,0,2022-08-19 00:00:00
LANTA,0,2022-08-20 00:00:00
LANTA,3630,2022-08-22 00:00:00
LANTA,0,2022-08-27 00:00:00
LANTA,2113,2022-08-29 00:00:00
LANTA,0,2022-09-02 00:00:00
LANTA,0,2022-09-04 00:00:00
LANTA,0,2022-09-05 00:00:00
LANTA,1389188,2022-09-07 00:00:00
LANTA,0,2022-09-09 00:00:00
LANTA,0,2022-09-11 00:00:00
LANTA,3523,2022-09-12 00:00:00
LANTA,0,2022-09-16 00:00:00
